@relation 'Stu Activity-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute Student_ID numeric
@attribute College_ID {CLG0030,CLG0061,CLG0036,CLG0055,CLG0004,CLG0015,CLG0071,CLG0096,CLG0097,CLG0057,CLG0063,CLG0077,CLG0064,CLG0017,CLG0053,CLG0040,CLG0070,CLG0050,CLG0068,CLG0072,CLG0034,CLG0087,CLG0073,CLG0024,CLG0008,CLG0025,CLG0018,CLG0014,CLG0006,CLG0082,CLG0090,CLG0075,CLG0094,CLG0089,CLG0016,CLG0076,CLG0047,CLG0054,CLG0058,CLG0100,CLG0046,CLG0001,CLG0041,CLG0093,CLG0027,CLG0062,CLG0081,CLG0028,CLG0020,CLG0051,CLG0069,CLG0088,CLG0038,CLG0029,CLG0035,CLG0019,CLG0005,CLG0026,CLG0066,CLG0045,CLG0043,CLG0074,CLG0048,CLG0012,CLG0099,CLG0011,CLG0091,CLG0083,CLG0080,CLG0044,CLG0059,CLG0031,CLG0039,CLG0065,CLG0079,CLG0095,CLG0085,CLG0033,CLG0007,CLG0037,CLG0032,CLG0049,CLG0056,CLG0084,CLG0067,CLG0098,CLG0042,CLG0021,CLG0009,CLG0010,CLG0078,CLG0013,CLG0003,CLG0092,CLG0086,CLG0023,CLG0022,CLG0060,CLG0002}
@attribute IQ numeric
@attribute Prev_Sem_Result numeric
@attribute CGPA numeric
@attribute Academic_Performance numeric
@attribute Internship_Experience {No,Yes}
@attribute Extra_Curricular_Score numeric
@attribute Communication_Skills numeric
@attribute Projects_Completed numeric
@attribute Placement {No,Yes}

@data
0.548549,CLG0057,0.509434,0.313253,0.366782,0.444444,No,0.7,0.666667,1,No
0.54955,CLG0084,0.367925,0.666667,0.645329,0.111111,No,0.8,0.888889,0,No
0.550551,CLG0060,0.471698,0.841365,0.711073,0.555556,No,0.4,0.555556,0,No
0.551552,CLG0055,0.433962,0.359438,0.408304,1,Yes,0.1,0.111111,0.2,No
0.552553,CLG0006,0.622642,0.425703,0.425606,0.444444,Yes,0.6,0.888889,0.4,Yes
0.553554,CLG0007,0.490566,0.983936,0.892734,0.111111,No,0.5,0.555556,0.6,No
0.554555,CLG0066,0.509434,0.785141,0.678201,1,No,0.5,1,0.2,No
0.555556,CLG0081,0.396226,0.899598,0.799308,1,No,0,0.111111,0.2,No
0.556557,CLG0026,0.386792,0.437751,0.401384,0.666667,No,0,0,0.2,No
0.557558,CLG0095,0.396226,0.232932,0.349481,1,No,0.5,0.333333,0,No
0.558559,CLG0098,?,0.411647,0.415225,0.111111,Yes,?,0.111111,0.8,No
0.55956,CLG0082,0.396226,0.716867,0.610727,0.666667,Yes,0.3,0.666667,0.2,No
0.560561,CLG0078,0.5,0.108434,0.103806,0.555556,Yes,0.7,0.666667,0.6,No
0.561562,CLG0005,0.754717,0.269076,0.231834,?,Yes,0.8,0.222222,1,No
0.562563,CLG0087,0.584906,0.044177,0.126298,0.333333,No,0.5,1,0,No
0.563564,CLG0001,0.415094,0.431727,0.391003,0.555556,No,0.9,0,1,No
0.564565,CLG0084,0.632075,0.829317,?,0.888889,No,0.7,0.111111,0.8,Yes
0.565566,CLG0002,0.396226,0.022088,0.069204,1,Yes,0.7,0.777778,0.8,No
0.566567,CLG0065,0.169811,0.676707,0.707612,0.555556,Yes,0.1,0.333333,0.2,No
0.567568,CLG0010,0.311321,0.933735,0.846021,0.555556,Yes,0.3,0.222222,0.2,No
0.568569,CLG0050,0.188679,0.23494,0.268166,0,No,0,1,0,No
0.56957,CLG0051,0.40566,0.694779,0.709343,0.444444,Yes,0,0.666667,0.2,No
0.570571,CLG0069,0.462264,0.977912,0.903114,0,No,0.5,1,0,No
0.571572,CLG0041,0.698113,0.963855,0.953287,0.888889,No,0.6,0.333333,0.8,Yes
0.572573,CLG0058,0.5,0.232932,0.301038,1,No,0.4,0.111111,0.6,No
0.573574,CLG0077,0.424528,0.098394,0.141869,0.333333,Yes,0.7,0.222222,0.6,No
0.574575,CLG0068,0.575472,0.146586,0.198962,0.111111,No,0.8,0.333333,0.4,No
0.575576,CLG0024,0.141509,0.702811,0.759516,0.888889,No,0.3,0,1,No
0.576577,CLG0091,0.490566,0.726908,0.726644,0.555556,Yes,0,0.777778,0.4,Yes
0.577578,CLG0056,0.566038,0.674699,0.723183,1,Yes,0.5,0.777778,0.4,Yes
0.578579,CLG0100,0.245283,0.335341,0.306228,0.222222,No,0,0.444444,0.6,No
0.57958,CLG0036,0.622642,0.168675,0.214533,0.111111,Yes,0.1,0.555556,0.2,No
0.580581,CLG0002,0.509434,0.580321,0.643599,0.555556,Yes,1,0.333333,0,No
0.581582,CLG0096,0.396226,0.483936,0.458478,1,Yes,0.3,0.222222,0.6,No
0.582583,CLG0056,0.54717,0.728916,0.782007,0.555556,Yes,0.3,0.222222,0.4,No
0.583584,CLG0081,0.783019,0.441767,0.384083,0.888889,Yes,0.5,0.333333,0.4,No
0.584585,CLG0012,0.481132,0.337349,0.432526,0.444444,No,0.7,0.555556,1,No
0.585586,CLG0012,0.490566,0.293173,0.316609,0.888889,No,0.2,0.111111,0.2,No
0.586587,CLG0085,0.396226,0.210843,0.179931,0.444444,No,0.5,0.555556,0.4,No
0.587588,CLG0072,0.339623,0.26506,0.366782,0.111111,Yes,0.2,0.777778,0.4,No
0.588589,CLG0022,0.575472,0.092369,0.108997,0,Yes,0.1,0.888889,0,No
0.58959,CLG0074,0.339623,0.345382,0.287197,0.888889,Yes,0.3,0.333333,0.2,No
0.590591,CLG0084,0.471698,0.034137,0.039792,1,No,0.3,0.444444,0.8,No
0.591592,CLG0062,0.386792,0.184739,0.259516,0.666667,Yes,0.1,0.777778,0.8,No
0.592593,CLG0064,0.528302,0.746988,0.799308,0.222222,No,1,1,0.4,Yes
0.593594,CLG0028,0.509434,0.325301,0.285467,0.555556,Yes,0.2,0.111111,0.4,No
0.594595,CLG0089,0.603774,0.668675,0.641869,1,No,0.8,1,0,Yes
0.595596,CLG0028,0.386792,0.716867,0.634948,0.333333,No,0.9,0.111111,0.8,No
0.596597,CLG0004,0.415094,0.582329,0.617647,0.888889,Yes,0.8,0.888889,0.2,No
0.597598,CLG0045,0.320755,0.959839,0.83391,0.111111,No,0.9,0.555556,0.2,No
0.598599,CLG0090,0.396226,0.02008,0.044983,0.333333,No,0.6,1,0.6,No
0.5996,CLG0013,0.509434,0.738956,0.657439,0,No,0.1,0.888889,1,Yes
0.600601,CLG0083,0.566038,0.959839,0.908304,0.666667,No,0.4,1,0.6,Yes
0.601602,CLG0098,0.330189,0.863454,0.880623,0.333333,Yes,0.7,0.666667,0.2,No
0.602603,CLG0080,0.584906,0.166667,0.217993,0.444444,No,0,0.444444,0.6,No
0.603604,CLG0004,0.650943,0.325301,0.276817,0,Yes,0,0.888889,1,Yes
0.604605,CLG0061,0.518868,0.170683,0.230104,0.111111,Yes,1,0.888889,1,No
0.605606,CLG0084,0.726415,0.60241,0.643599,0.333333,Yes,1,?,0,No
0.606607,CLG0026,0.349057,0.712851,0.622837,0.111111,Yes,0.5,0.777778,0.4,Yes
0.607608,CLG0094,0.283019,0.317269,0.271626,0,Yes,0.6,0.777778,0.2,No
0.608609,CLG0006,0.207547,0.540161,0.484429,1,No,0.6,0.111111,0.8,No
0.60961,CLG0077,0.669811,0.690763,0.711073,0,No,?,1,0.8,Yes
0.610611,CLG0056,0.54717,0.421687,0.451557,0.555556,No,0.9,0.666667,?,No
0.611612,CLG0100,0.45283,0.855422,0.816609,0.111111,No,0.3,0,0.6,No
0.612613,CLG0081,0.5,0.773092,0.695502,0.222222,No,0.8,0.444444,0.6,No
0.613614,CLG0027,0.301887,0.062249,0.096886,0.444444,Yes,1,0.444444,0.2,No
0.614615,CLG0035,0.801887,0.62249,0.690311,0.222222,Yes,0.9,1,0.2,Yes
0.615616,CLG0097,0.471698,0.23494,0.230104,0.555556,No,0.3,0.444444,0.2,No
0.616617,CLG0082,?,0.558233,0.622837,0.666667,No,0.4,0.111111,0,No
0.617618,CLG0058,0.556604,0.957831,0.911765,?,Yes,0.5,0.222222,0.8,No
0.618619,CLG0084,0.528302,0.881526,0.766436,0.555556,Yes,0.6,0.555556,0,No
0.61962,CLG0063,0.490566,0.403614,0.415225,0.111111,Yes,0.4,0,1,No
0.620621,CLG0033,0.349057,0.291165,0.401384,0.888889,No,0.6,0.555556,0,No
0.621622,CLG0095,0.528302,0.232932,0.259516,0.111111,?,0.1,0.555556,0.4,No
0.622623,CLG0083,0.726415,0.532129,0.593426,0.555556,No,0.6,0.666667,0,No
0.623624,CLG0097,0.650943,0.11245,0.128028,0.888889,No,0.4,0.888889,1,Yes
0.624625,CLG0081,0.679245,0.550201,0.558824,0.888889,No,0.9,0.888889,0.8,Yes
0.625626,CLG0033,0.386792,0,0.131488,0.111111,No,0.4,0.333333,0.6,No
0.626627,CLG0100,0.320755,0.323293,0.423875,0.888889,No,1,0.111111,0.8,No
0.627628,CLG0069,0.443396,0.218876,0.259516,0.777778,No,0.5,0.444444,0.2,No
0.628629,CLG0040,0.462264,0.973896,0.935986,0.666667,Yes,0.8,0,1,No
0.62963,CLG0047,0.613208,0.728916,0.614187,0.777778,No,0.3,0.444444,0.2,No
0.630631,CLG0045,0.216981,0.349398,0.33045,1,Yes,0.4,1,0.2,No
0.631632,CLG0027,0.669811,0.090361,0.112457,0.777778,No,0.4,0.222222,0,No
0.632633,CLG0007,0.433962,0.516064,0.446367,0,Yes,0.2,0.666667,1,No
0.633634,CLG0058,0.396226,0.212851,0.217993,0.888889,Yes,0.2,0.666667,0.4,No
0.634635,CLG0014,0.311321,0.536145,0.50346,0.555556,No,0,0.222222,0.6,No
0.635636,CLG0004,0.226415,0.837349,0.875433,0,No,0.3,0.444444,0,No
0.636637,CLG0082,0.575472,0.616466,0.633218,0,Yes,0.8,0.888889,0.2,Yes
0.637638,CLG0034,0.471698,0.634538,0.607266,0.666667,No,0.1,0.333333,0.8,No
0.638639,CLG0080,0.273585,0.542169,0.624567,1,No,0.9,0.111111,0.2,No
0.63964,CLG0091,0.273585,0.929719,0.813149,0.111111,Yes,0.3,0.222222,0.8,No
0.640641,CLG0038,0.40566,0.933735,0.873702,0.555556,Yes,?,0,0.6,No
0.641642,CLG0020,0.698113,0.512048,0.539792,0.444444,No,0.8,0.444444,0.2,No
0.642643,CLG0046,0.424528,0.305221,0.259516,0.444444,Yes,0.7,0.888889,1,No
0.643644,CLG0019,0.245283,0.459839,0.50692,1,No,0.1,0.111111,1,No
0.644645,CLG0001,0.424528,0.184739,0.16263,0.555556,Yes,1,0.222222,0.6,No
0.645646,CLG0023,0.415094,0.636546,0.558824,0.777778,Yes,0.2,0.222222,0.2,No
0.646647,CLG0062,0.075472,0.5,0.444637,0.444444,Yes,0.5,0.666667,0.2,No
0.647648,CLG0073,0.45283,0.10241,0.235294,0.777778,Yes,0.1,1,0.8,No
0.648649,CLG0028,0.424528,0.196787,0.273356,0.444444,No,0.2,?,0.4,No
0.64965,CLG0084,0.556604,0.47992,0.513841,1,No,0,0,1,No
0.650651,CLG0080,0.716981,0.889558,0.849481,0.555556,Yes,0.3,0.222222,0.8,Yes
0.651652,CLG0077,0.613208,0.566265,0.524221,0.777778,Yes,1,0,0,No
0.652653,CLG0033,?,0.682731,0.681661,0.111111,No,0.5,0.888889,0.6,Yes
0.653654,CLG0003,0.301887,0.339357,0.349481,0.666667,Yes,0,0.666667,0.6,No
0.654655,CLG0079,0.820755,0.572289,0.50519,0.222222,No,0,0.444444,0.4,No
0.655656,CLG0016,0.462264,0.447791,0.491349,0.888889,Yes,0.7,0.666667,0.2,No
0.656657,CLG0030,0.462264,0.660643,0.577855,1,Yes,0.6,0.222222,0.6,No
0.657658,CLG0025,0.45283,0.048193,0.060554,0.666667,Yes,0.6,0.222222,0.4,No
0.658659,CLG0078,0.481132,0.493976,0.553633,0.222222,Yes,0.6,0,0,No
0.65966,CLG0001,0.433962,0.295181,0.354671,0.777778,No,0.4,0.444444,0.6,No
0.660661,CLG0033,0.377358,0.325301,0.375433,1,Yes,0.3,0.666667,0,No
0.661662,CLG0037,0.377358,0.961847,0.887543,0.111111,Yes,0.6,0.222222,1,No
0.662663,CLG0029,0.45283,0.180723,0.211073,1,No,1,0.444444,0.8,No
0.663664,CLG0037,0.377358,0.311245,0.373702,0.777778,No,0.2,1,0.6,No
0.664665,CLG0061,0.358491,0.51004,0.553633,0.666667,No,0.8,0,0.6,No
0.665666,CLG0008,0.471698,0.865462,0.820069,0.444444,Yes,0.1,0.666667,0.2,No
0.666667,CLG0001,0.424528,0.415663,0.512111,0.333333,Yes,0,0.777778,0,No
0.667668,CLG0063,0.669811,0.74498,0.794118,1,No,0.7,0.777778,0.8,Yes
0.668669,CLG0088,0.084906,0.85743,0.795848,1,No,0.5,0,0.4,No
0.66967,CLG0065,0.613208,0.309237,0.394464,0,No,0.3,0.333333,0.8,No
0.670671,CLG0046,0.632075,0.391566,0.416955,0.333333,Yes,0.9,0.888889,0.6,Yes
0.671672,CLG0043,0.160377,0.355422,0.380623,0.555556,Yes,0.8,0.111111,1,No
0.672673,CLG0010,0.40566,0.833333,0.712803,0.555556,No,0.4,0,0,No
0.673674,CLG0082,0.40566,0.042169,0.121107,0.111111,No,1,0.555556,0.6,No
0.674675,CLG0085,0.254717,?,0.406574,0.888889,Yes,0,0,0.4,No
0.675676,CLG0010,0.349057,0.680723,0.707612,0,No,0,0.555556,0.4,No
0.676677,CLG0062,0.301887,0.566265,0.610727,0.333333,Yes,0.6,0,0.6,No
0.677678,CLG0086,0.707547,0.435743,0.389273,0.333333,No,0,0.555556,1,No
0.678679,CLG0051,0.59434,0.540161,0.513841,0.111111,No,0.5,0.888889,0.6,Yes
0.67968,CLG0045,0.641509,0.196787,0.195502,0.777778,No,0.6,0.444444,0.6,No
0.680681,CLG0073,0.556604,0.429719,0.411765,0.111111,No,1,0.333333,0,No
0.681682,CLG0073,0.301887,0.502008,0.519031,0.111111,Yes,0.9,0.777778,0.2,No
0.682683,CLG0045,0.386792,0.903614,0.82699,0.111111,Yes,0.4,0.333333,0.4,No
0.683684,CLG0085,0.528302,0.259036,0.306228,0,?,0.2,0.333333,0,No
0.684685,CLG0058,0.283019,0.869478,0.811419,0.444444,Yes,0.2,0.888889,0.4,Yes
0.685686,CLG0095,0.556604,0.644578,0.591696,0.333333,No,0.1,0,0.6,No
0.686687,CLG0066,0.424528,0.018072,0.019031,0.111111,No,1,0.222222,0.4,No
0.687688,CLG0024,0.40566,0.7249,0.764706,0,Yes,0,0.333333,1,No
0.688689,CLG0097,0.556604,0.034137,0.017301,0,No,1,0.777778,1,No
0.68969,CLG0075,0.518868,1,0.847751,0.111111,Yes,0.7,0,1,No
0.690691,CLG0065,0.40566,0.873494,0.882353,0,Yes,0.8,0.222222,0.8,No
0.691692,CLG0055,0.622642,0.297189,0.415225,0.888889,No,0.1,0.111111,0.4,No
0.692693,CLG0051,0.301887,0.257028,0.33391,0.111111,?,0.3,0.555556,1,No
0.693694,CLG0072,0.54717,0.381526,0.318339,0.222222,Yes,0.2,0.888889,0.8,No
0.694695,CLG0073,0.537736,0.355422,0.33218,0.888889,Yes,0.3,1,0,No
0.695696,CLG0021,0.415094,0.371486,0.474048,0.444444,No,?,0.888889,0,No
0.696697,CLG0047,0.5,0.317269,0.399654,0.777778,Yes,0.7,1,1,No
0.697698,CLG0022,0.283019,0.62249,0.621107,0.666667,No,1,0.444444,0.8,No
0.698699,CLG0029,0.584906,0.162651,0.16782,0.555556,No,0.2,0.222222,0.4,No
0.6997,CLG0040,0.433962,0.84739,0.717993,0.111111,Yes,0.2,0.777778,1,Yes
0.700701,CLG0003,0.386792,0.813253,0.690311,0.333333,No,0.5,0.888889,0,No
0.701702,CLG0049,0.603774,0.475904,0.50173,0.888889,Yes,1,0.888889,0.4,Yes
0.702703,CLG0025,0.358491,0.853414,0.724913,0.666667,No,0.2,0,0.2,No
0.703704,CLG0082,0.254717,0.246988,0.370242,0.222222,Yes,0.4,1,1,No
0.704705,CLG0011,0.235849,0.016064,0.031142,0.555556,Yes,0.3,0.444444,0.2,No
0.705706,CLG0094,0.54717,0.620482,0.643599,0.777778,No,1,1,1,Yes
0.706707,CLG0089,0.273585,0.457831,0.408304,0.777778,No,0.3,0.888889,0.8,No
0.707708,CLG0075,0.707547,0.568273,0.569204,0.777778,No,0.1,0.222222,0.8,No
0.708709,CLG0098,0.160377,0.901606,0.776817,0.777778,Yes,0.8,0.666667,0.4,No
0.70971,CLG0088,0.698113,0.971888,0.956747,1,No,0.4,0.888889,0.2,Yes
0.710711,CLG0048,0.490566,0.634538,0.633218,0.555556,Yes,0.4,0.111111,0.2,No
0.711712,CLG0032,0.443396,0.76506,0.6609,1,No,0.6,0.111111,0.8,No
0.712713,CLG0003,0.377358,0.082329,0.204152,0.222222,Yes,0.2,0.444444,0.6,No
0.713714,CLG0045,0.509434,0.158635,0.217993,0.888889,No,0.5,0.777778,0.4,No
0.714715,CLG0089,0.45283,0.73494,0.778547,0.222222,Yes,0,1,0.4,Yes
0.715716,CLG0020,0.613208,0.431727,0.517301,0.333333,Yes,0.4,0.444444,0,No
0.716717,CLG0020,0.471698,0.445783,?,1,No,0.4,0.777778,0.8,No
0.717718,CLG0051,0.481132,0.307229,0.264706,0,No,0.8,0.333333,0,No
0.718719,CLG0081,0.40566,0.608434,0.531142,0.111111,Yes,0.4,0.888889,0.6,No
0.71972,CLG0020,0.45283,0.184739,0.316609,0.555556,No,0.7,0.333333,0,No
0.720721,CLG0082,0.5,0.626506,0.610727,0,Yes,0.2,0.444444,0.6,No
0.721722,CLG0014,0.216981,0.172691,0.176471,0.888889,No,1,0.666667,0,No
0.722723,CLG0098,0.264151,0.062249,0.17301,0.777778,No,0.5,0.888889,0.8,No
0.723724,CLG0080,0.566038,0.329317,0.314879,0.111111,No,0.1,0.444444,0.6,No
0.724725,CLG0032,0.481132,0.230924,0.311419,0.111111,No,0.8,0.666667,0.4,No
0.725726,CLG0072,0.433962,0.889558,0.897924,0.777778,Yes,0.5,0.333333,0.8,No
0.726727,CLG0042,0.462264,0.052209,0.16609,0.777778,No,0.4,0.111111,0.8,No
0.727728,CLG0080,0.509434,0.174699,0.183391,0,No,0.8,0.111111,1,No
0.728729,CLG0039,0.377358,0.548193,0.527682,0.444444,Yes,0,0.444444,0.2,No
0.72973,CLG0038,0.349057,0.481928,0.472318,0.111111,Yes,0.2,0.111111,0.4,No
0.730731,CLG0064,0.481132,0.044177,0.108997,0,No,0.1,0.111111,0,No
0.731732,CLG0004,0.320755,0.006024,0.020761,0.222222,No,0.8,0.111111,0.8,No
0.732733,CLG0099,0.518868,0.98996,0.916955,0.222222,Yes,1,0.333333,0,No
0.733734,CLG0092,0.216981,0.658635,0.641869,1,No,0.5,0.777778,0.8,Yes
0.734735,CLG0063,0.603774,0.365462,0.392734,0.888889,Yes,1,0.666667,0.4,No
0.735736,CLG0061,0.528302,0.46988,0.532872,1,No,0.5,0.444444,0.8,No
0.736737,CLG0078,0.490566,0.26506,0.304498,0,No,0.4,0.666667,0,No
0.737738,CLG0005,0.59434,0.343373,0.321799,0.111111,No,0.3,0.555556,0,No
0.738739,CLG0066,0.688679,0.650602,0.6609,?,Yes,0.3,0.777778,0.4,Yes
0.73974,CLG0045,0.603774,0.883534,0.885813,0.444444,No,0.1,0.777778,0,Yes
0.740741,CLG0050,0.198113,0.182731,0.198962,0.888889,No,0.6,0.666667,0.6,No
0.741742,CLG0088,0.273585,0.841365,0.823529,0.555556,Yes,0.5,0.444444,0.8,No
0.742743,CLG0003,0.367925,0.120482,0.115917,1,No,0.2,0.555556,0.6,No
0.743744,CLG0023,0.462264,0.212851,0.228374,1,No,0.6,1,0.2,No
0.744745,CLG0011,0.528302,0.036145,0.17474,0.222222,No,0.8,0.777778,0.2,No
0.745746,CLG0038,0.358491,0.138554,0.262976,0.777778,No,0.9,0.666667,1,No
0.746747,CLG0056,0.481132,0.919679,0.878893,0.888889,No,0,0.444444,1,No
0.747748,CLG0035,0.349057,0.459839,0.50346,0.111111,No,1,1,0.8,No
0.748749,CLG0065,0.367925,0.076305,0.198962,0.888889,Yes,0.9,0.777778,0,No
0.74975,CLG0006,0.254717,0.961847,0.980969,0.333333,No,0.7,0.333333,0.4,No
0.750751,CLG0070,0.330189,0.879518,0.82872,0.777778,No,0.1,0.555556,0.2,No
0.751752,CLG0040,0.264151,0.75502,0.733564,0.444444,No,0,0.333333,0,No
0.752753,CLG0090,0.320755,0.935743,0.865052,0.555556,No,0.8,0.444444,1,No
0.753754,CLG0035,0.603774,0.218876,0.186851,0.333333,No,0.1,1,0.4,Yes
0.754755,CLG0013,0.320755,0.837349,0.780277,0.444444,?,0.6,0.222222,0.8,No
0.755756,CLG0025,0.830189,0.690763,0.717993,0,No,0.6,0.111111,0,No
0.756757,CLG0086,0.528302,0.871486,0.875433,0.222222,Yes,0,0,0.6,No
0.757758,CLG0081,0.481132,0.797189,0.82699,0.333333,No,0.9,0.222222,0.8,No
0.758759,CLG0078,0.339623,0.345382,0.292388,0,No,0,0,0.2,No
0.75976,CLG0067,0.556604,0.7751,0.745675,0.222222,Yes,0.6,0.555556,0.8,No
0.760761,CLG0068,0.377358,0.261044,0.230104,0.333333,No,0.5,0.111111,0.8,No
0.761762,CLG0099,0.471698,0.327309,0.302768,0.888889,Yes,0.3,0.222222,0.4,No
0.762763,CLG0047,0.820755,0.106426,0.233564,0.222222,No,0.2,0.777778,0.2,No
0.763764,CLG0055,0.443396,0.937751,0.880623,0.222222,No,0.4,0.444444,1,No
0.764765,CLG0092,0.622642,0.291165,0.368512,0.333333,No,0.4,0.111111,0.4,No
0.765766,CLG0043,0.358491,0.52008,0.444637,0.888889,No,1,0.111111,0.8,No
0.766767,CLG0002,0.45283,0.391566,0.396194,0.888889,No,0.2,0.222222,0,No
0.767768,CLG0045,0.707547,0.961847,0.930796,0,No,0.5,0.222222,0.6,Yes
0.768769,CLG0048,0.367925,0.335341,0.297578,0.777778,No,0.2,0.777778,0.6,No
0.76977,CLG0062,0.716981,0.779116,0.714533,1,No,0.3,0.444444,0.4,Yes
0.770771,CLG0038,0.556604,0.85743,0.735294,0,No,0.2,0.777778,0,No
0.771772,CLG0047,0.377358,0.435743,0.474048,0.111111,No,0.5,0.333333,0.6,No
0.772773,CLG0004,0.54717,0.37751,0.479239,1,Yes,0.8,0.888889,0,No
0.773774,CLG0060,0.59434,0.748996,0.775087,0.444444,No,0.2,0.222222,1,Yes
0.774775,CLG0049,0.54717,0.913655,0.941176,0.555556,No,0,0.111111,1,No
0.775776,CLG0076,0.235849,0.75502,0.783737,0.111111,No,0.6,0.555556,0.4,No
0.776777,CLG0034,0.358491,0.226908,0.33045,1,?,0.4,0.333333,0.2,No
0.777778,CLG0044,0.424528,0.889558,0.852941,0.444444,Yes,0.3,0.111111,0,No
0.778779,CLG0094,0.443396,0.38755,0.410035,0.222222,Yes,0.2,0.555556,0,No
0.77978,CLG0085,0.54717,0.576305,0.553633,0.666667,No,0.6,0.333333,0.2,No
0.780781,CLG0056,0.481132,0.833333,0.846021,0,No,0.1,1,0.8,Yes
0.781782,CLG0092,0.264151,0.186747,0.178201,0.444444,No,1,0.333333,0.8,No
0.782783,CLG0042,0.509434,0.785141,0.67301,0.222222,No,0.3,1,0.8,Yes
0.783784,CLG0050,0.54717,0.596386,0.66436,0.111111,Yes,0.1,0.333333,0.4,No
0.784785,CLG0069,0.537736,0.895582,0.757785,0.222222,No,0.9,0.333333,0.8,No
0.785786,CLG0033,0.613208,0.170683,0.302768,1,No,0.7,0.777778,0.4,Yes
0.786787,CLG0098,0.575472,0.419679,0.474048,0.333333,Yes,0.2,0,0.2,No
0.787788,CLG0096,0.518868,0.833333,0.761246,0.111111,No,0.4,0.888889,0,No
0.788789,CLG0091,0.443396,0.018072,0.122837,0.111111,Yes,1,0.222222,0.6,No
0.78979,CLG0067,0.226415,0.110442,0.223183,0.222222,No,0.3,0.444444,0.6,No
0.790791,CLG0042,0.518868,0.991968,0.884083,?,No,0.4,0.444444,0.4,No
0.791792,CLG0044,0.490566,0.279116,0.359862,0.555556,No,0.3,0.333333,0.4,No
0.792793,CLG0068,0.5,0.977912,0.967128,0.111111,No,0.7,0.333333,1,No
0.793794,CLG0100,0.273585,0.180723,0.185121,0,No,0.5,0.666667,0,No
0.794795,CLG0057,0.301887,0.361446,0.304498,0.777778,No,0,0.333333,0.2,No
0.795796,CLG0036,0.603774,0.753012,0.66955,1,No,0.4,1,0,?
0.796797,CLG0041,0.45283,0.658635,0.588235,0.333333,No,0,0.222222,1,No
0.797798,CLG0056,0.556604,0.582329,0.5,0.111111,No,0.2,0.888889,0.4,No
0.798799,CLG0003,0.462264,0.53012,0.569204,0.333333,Yes,1,0.333333,0,No
0.7998,CLG0056,0.462264,0.845382,0.780277,0.111111,No,0.5,0.333333,0.4,No
0.800801,CLG0056,0.59434,0.232932,0.3391,0.444444,No,0.8,1,0.6,Yes
0.801802,CLG0065,0.386792,?,0.410035,0.666667,No,0.2,0.777778,0,No
0.802803,CLG0039,0.471698,0.154618,0.197232,0.555556,No,0.3,0.666667,0.2,No
0.803804,CLG0040,0.396226,0.596386,0.610727,0.111111,No,0.9,0.333333,0.6,No
0.804805,CLG0039,0.396226,0.248996,0.352941,0.333333,No,0,0.777778,0.2,No
0.805806,CLG0027,?,0.333333,0.363322,0.777778,No,0.9,1,0.2,No
0.806807,CLG0067,0.490566,0.471888,0.456747,0.666667,Yes,0.1,0.111111,0.4,No
0.807808,CLG0100,0.386792,0.024096,0.157439,0.666667,No,0.6,0.888889,0.2,No
0.808809,CLG0094,0.632075,0.090361,0.117647,0.333333,No,0.7,0.111111,1,No
0.80981,CLG0065,0.330189,0.686747,0.591696,0,Yes,0,1,0.8,Yes
0.810811,CLG0074,0.433962,0.427711,0.432526,0.666667,No,0.8,0.222222,0.2,No
0.811812,CLG0003,0.396226,0.865462,0.868512,0.555556,No,0.5,0.555556,0,No
0.812813,CLG0003,0.660377,0.694779,0.589965,0.777778,Yes,0,0.666667,1,No
0.813814,CLG0037,0.481132,0.006024,0.093426,0.444444,No,0.3,0.888889,0.4,No
0.814815,CLG0098,0.603774,0.616466,0.619377,0.777778,Yes,0.3,0.777778,0.4,Yes
0.815816,CLG0020,0.245283,0.092369,0.226644,1,Yes,0.6,0.555556,1,No
0.816817,CLG0011,0.5,0.781124,0.709343,0.777778,No,0,0.777778,0.8,Yes
0.817818,CLG0083,0.584906,0.993976,0.891003,0.888889,Yes,0.9,0.444444,0.4,Yes
0.818819,CLG0091,0.471698,0.532129,0.520761,0,No,0.8,1,0.4,No
0.81982,CLG0024,0.603774,0.682731,0.636678,0.222222,No,0,1,0.6,Yes
0.820821,CLG0070,0.386792,0.236948,0.318339,0.555556,No,0.9,0.888889,0.6,No
0.821822,CLG0065,0.660377,0.437751,0.474048,?,No,0.2,0.333333,0.6,No
0.822823,CLG0083,0.783019,0.85743,0.856401,0.777778,Yes,0,0,0.8,Yes
0.823824,CLG0074,0.40566,0.166667,0.271626,1,No,0,0.777778,1,No
0.824825,CLG0032,0.396226,0.26506,0.373702,0,No,0.3,0.444444,0.4,No
0.825826,CLG0062,0.660377,0.445783,0.444637,0.444444,Yes,0.1,0.888889,0.4,Yes
0.826827,CLG0055,0.679245,0.712851,0.769896,0.333333,Yes,0.8,0.222222,0.4,Yes
0.827828,CLG0036,0.386792,0.375502,0.347751,0,No,0,0.888889,0.2,No
0.828829,CLG0066,0.396226,0.929719,0.910035,1,No,0.2,0.777778,0.4,Yes
0.82983,CLG0037,0.415094,0.092369,0.157439,0.555556,No,0.1,0.555556,0.4,No
0.830831,CLG0014,0.264151,0.369478,0.446367,1,Yes,0,1,1,No
