@relation 'Stu Performance-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute Student_ID numeric
@attribute Hours_Studied numeric
@attribute Attendance numeric
@attribute Parental_Involvement {Low,Medium,High}
@attribute Access_to_Resources {High,Medium,Low}
@attribute Extracurricular_Activities {No,Yes}
@attribute Sleep_Hours numeric
@attribute Previous_Scores numeric
@attribute Motivation_Level {Low,Medium,High}
@attribute Internet_Access {Yes,No}
@attribute Tutoring_Sessions numeric
@attribute Family_Income {Low,Medium,High}
@attribute Teacher_Quality {Medium,High,Low}
@attribute School_Type {Public,Private}
@attribute Peer_Influence {Positive,Negative,Neutral}
@attribute Physical_Activity numeric
@attribute Learning_Disabilities {No,Yes}
@attribute Parental_Education_Level {'High School',College,Postgraduate}
@attribute Distance_from_Home {Near,Moderate,Far}
@attribute Gender {Male,Female}
@attribute Exam_Score numeric
@attribute Academic_Performance numeric

@data
0.324324,0.309524,0.9,Medium,Low,Yes,0.833333,0.38,High,Yes,0,Medium,Medium,Private,Negative,0.5,Yes,College,Near,Female,0.190476,7
0.325325,0.285714,0.495779,Medium,Medium,Yes,0.5,0.82,Medium,Yes,0.5,Low,Medium,Public,Positive,0.5,No,'High School',Near,Male,0.238095,3
0.326326,0.619048,0.525,Medium,Medium,Yes,0.5,0.54,Medium,Yes,0.333333,Medium,Low,Public,Neutral,0.333333,Yes,Postgraduate,Moderate,Female,0.261905,4
0.327327,0.571429,0.7,Medium,Medium,Yes,0.5,0.4,Low,Yes,0.166667,Medium,Medium,Private,Positive,0.5,No,Postgraduate,Moderate,Male,0.285714,7
0.328328,0.547619,0.875,Medium,High,Yes,0.666667,0.72,High,Yes,0.166667,Medium,High,Private,Neutral,0.5,No,College,Near,Male,0.380952,2
0.329329,0.547619,0.5,Medium,High,Yes,0.5,0.92,High,Yes,0,Low,High,Public,Positive,0,No,College,Moderate,Female,0.285714,2
0.33033,0.452381,0.325,Medium,Medium,Yes,0.5,0.82,Low,Yes,0.166667,Medium,High,Public,Neutral,0.333333,No,Postgraduate,Moderate,Male,0.190476,1
0.331331,0.333333,0.75,High,Medium,Yes,0.666667,0.94,Medium,Yes,0.166667,Low,High,Private,Negative,0.5,No,College,Near,Female,0.261905,1
0.332332,0.452381,0.225,Medium,High,No,0.333333,0.26,Low,Yes,0,Low,Medium,Public,Negative,0.5,No,Postgraduate,Near,Male,0.142857,1
0.333333,0.357143,0.4,Low,High,Yes,0.666667,0.12,Medium,No,0.166667,Low,Medium,Public,Positive,0.166667,No,'High School',Near,Male,0.095238,6
0.334334,0.595238,0.875,Low,High,No,0.5,0.54,Medium,Yes,0,Medium,Medium,Public,Neutral,0.5,No,'High School',Moderate,Female,0.285714,5
0.335335,0.428571,0.725,High,Medium,Yes,0.5,0.04,Medium,Yes,0.333333,Medium,Medium,Public,Positive,0.666667,No,'High School',Moderate,Male,0.238095,10
0.336336,0.333333,0.4,Medium,Medium,Yes,0.333333,0.68,Low,Yes,0,Medium,High,Public,Neutral,0.5,No,College,Near,Female,0.166667,8
0.337337,0.404762,0.225,High,High,No,0.5,0.24,Low,Yes,0.5,Medium,Medium,Public,Positive,0.5,No,'High School',Moderate,Male,0.166667,5
0.338338,0.5,0.35,High,High,Yes,0.333333,0.46,Low,Yes,0.5,High,High,Public,Positive,0.666667,No,Postgraduate,Moderate,Female,0.309524,1
0.339339,0.380952,0.275,High,Medium,Yes,0.833333,0.66,Low,Yes,0.333333,Medium,Medium,Public,Neutral,0.833333,No,'High School',Near,Male,0.190476,8
0.34034,0.333333,0.175,Medium,Medium,No,0,0.48,Medium,Yes,0,Low,Medium,Public,Negative,0.5,No,College,Moderate,Male,0.071429,6
0.341341,0.47619,0.75,Low,Medium,Yes,0.666667,0.24,Low,Yes,0.333333,Medium,High,Public,Negative,0.833333,Yes,'High School',Near,Male,0.214286,8
0.342342,0.47619,0.25,Low,High,Yes,0,0.88,Medium,Yes,0,Low,High,Private,Neutral,0.333333,No,College,Far,Male,0.166667,2
0.343343,0.380952,0.45,Medium,High,No,0.666667,0.76,Medium,Yes,0,Low,Medium,Public,Negative,0.5,No,'High School',Near,Female,0.166667,10
0.344344,0.380952,0.375,Medium,High,Yes,0.333333,0.6,Medium,No,0.166667,Low,Medium,Private,Positive,0.833333,No,'High School',Moderate,Male,0.166667,8
0.345345,0.47619,0.975,Medium,Medium,No,0.666667,0.503387,High,Yes,0.666667,Medium,Medium,Public,Positive,0.666667,No,'High School',Moderate,Male,0.357143,6
0.346346,0.238095,0.4,Medium,Medium,Yes,0.5,0.42,Medium,No,0.166667,Medium,Low,Public,Neutral,0.333333,No,College,Near,Male,0.095238,1
0.347347,0.261905,0.075,Medium,High,Yes,0.166667,0.38,Low,Yes,0,Medium,High,Public,Negative,0.333333,No,'High School',Moderate,Female,0.047619,1
0.348348,0.357143,0.1,Low,Medium,Yes,0.833333,0.16,Low,Yes,0.166667,Medium,Medium,Public,Positive,0.5,No,College,Moderate,Female,0.071429,10
0.349349,0.428571,0.495779,Low,Medium,Yes,0.666667,0.8,High,Yes,0.333333,Low,Medium,Private,Neutral,0.5,No,Postgraduate,Far,Male,0.214286,5
0.35035,0.5,0.6,High,Medium,No,0.666667,0.38,Medium,No,0.5,Medium,High,Private,Neutral,0.666667,No,College,Near,Male,0.220989,7
0.351351,0.666667,0.425,Low,High,No,0.333333,0.7,Medium,Yes,0.166667,Medium,Medium,Public,Positive,0.166667,No,College,Near,Male,0.261905,4
0.352352,0.571429,0.425,Medium,Low,Yes,0.666667,0.3,High,No,0,Medium,Medium,Public,Positive,0.833333,No,College,Far,Female,0.190476,10
0.353353,0.428571,0.05,Medium,Medium,No,0.166667,0.8,Low,Yes,0.252798,Low,High,Public,Positive,0.5,No,College,Moderate,Male,0.142857,5
0.354354,0.455896,0.525,High,Medium,Yes,0,0.1,Medium,Yes,0.166667,High,Medium,Private,Positive,0.333333,No,Postgraduate,Moderate,Male,0.238095,10
0.355355,0.309524,0.5,High,Medium,Yes,0.166667,0.62,Medium,Yes,0.166667,Low,Medium,Public,Positive,0.666667,No,Postgraduate,Far,Female,0.214286,3
0.356356,0.452381,0.15,Medium,Medium,No,0.333333,0.8,High,Yes,0,Medium,Medium,Public,Neutral,0.166667,No,College,Near,Female,0.142857,2
0.357357,0.404762,0.1,Medium,Medium,Yes,0.333333,0.66,High,Yes,0.333333,Low,Medium,Public,Positive,0.333333,No,College,Near,Male,0.166667,2
0.358358,0.5,0.125,Medium,High,Yes,0.333333,0.7,Medium,Yes,0.333333,High,Medium,Public,Positive,0.5,Yes,Postgraduate,Near,Female,0.190476,5
0.359359,0.333333,0.1,Medium,Medium,Yes,0.333333,0.52,High,Yes,0.333333,Medium,Medium,Private,Positive,0.666667,Yes,'High School',Near,Female,0.119048,4
0.36036,0.52381,0.6,High,Medium,Yes,0.333333,0.56,Low,Yes,0.333333,Low,Low,Public,Negative,0.333333,No,'High School',Moderate,Female,0.238095,2
0.361361,0.666667,0.2,Medium,High,Yes,0,0.06,Medium,Yes,0.166667,Medium,Medium,Private,Negative,0.666667,No,'High School',Far,Male,0.190476,5
0.362362,0.428571,0.25,Medium,Medium,No,0.5,0.26,Low,No,0.5,Low,Low,Public,Neutral,0.833333,No,'High School',Near,Male,0.119048,10
0.363363,0.5,0.175,Low,Medium,No,0.5,0.72,Low,Yes,0.166667,Low,Medium,Public,Positive,0.5,No,'High School',Moderate,Female,0.119048,9
0.364364,0.547619,0.95,High,Medium,Yes,0.333333,0.94,Medium,Yes,0.166667,Medium,Medium,Public,Positive,0.666667,No,College,Far,Male,0.380952,8
0.365365,0.404762,0.85,Medium,High,Yes,0.833333,0.54,Low,Yes,0.166667,Medium,High,Public,Positive,0.333333,No,College,Moderate,Male,0.285714,9
0.366366,0.47619,0.225,High,High,Yes,0.5,0.72,Medium,Yes,0.333333,Low,Medium,Private,Neutral,0.5,No,'High School',Near,Male,0.238095,9
0.367367,0.452381,0.325,Medium,Medium,Yes,0.5,0.68,Medium,Yes,0,Medium,Medium,Public,Neutral,0.666667,No,Postgraduate,Moderate,Female,0.190476,8
0.368368,0.47619,0.2,Medium,Low,No,0.666667,1,Low,Yes,0,Medium,Medium,Public,Positive,0.666667,No,'High School',Far,Male,0.119048,9
0.369369,0.333333,0.5,Low,High,No,0.166667,0.8,Medium,Yes,0.666667,Low,Medium,Public,Positive,0.5,No,College,Far,Female,0.214286,4
0.37037,0.452381,0.025,Medium,Medium,No,0.5,0.62,Medium,Yes,0.166667,Medium,Low,Public,Neutral,0.5,No,'High School',Moderate,Male,0.095238,8
0.371371,0.52381,0.675,High,High,No,0.666667,0.12,Medium,Yes,0.252798,Medium,High,Public,Positive,0.5,No,Postgraduate,Moderate,Male,0.309524,2
0.372372,0.666667,0.525,High,Medium,No,0.5,0.36,Medium,Yes,0.333333,Medium,Medium,Public,Neutral,0.666667,No,Postgraduate,Near,Male,0.333333,9
0.373373,0.595238,0.9,Medium,Medium,Yes,0.166667,0.26,Medium,No,0.166667,High,Medium,Private,Positive,0.333333,No,Postgraduate,Near,Male,0.333333,9
0.374374,0.761905,0.175,Medium,Medium,Yes,0.333333,0.86,High,Yes,0,Low,High,Public,Neutral,0.5,No,'High School',Far,Female,0.238095,3
0.375375,0.333333,0.8,Medium,Low,Yes,0.5,0.44,Low,Yes,0.166667,Medium,Medium,Public,Negative,0.833333,No,'High School',Near,Female,0.190476,6
0.376376,0.571429,0.8,Medium,Medium,No,0,0.54,Medium,Yes,0,Low,Medium,Public,Positive,0.5,No,'High School',Near,Male,0.285714,7
0.377377,0.47619,0.125,Medium,Low,Yes,0.166667,0.96,High,No,0.333333,Low,Medium,Private,Positive,0.666667,No,Postgraduate,Near,Male,0.190476,3
0.378378,0.761905,0.4,Medium,Medium,Yes,1,0.84,Low,Yes,0.166667,High,Medium,Private,Positive,0.5,No,Postgraduate,Near,Female,0.333333,5
0.379379,0.333333,0.175,High,Medium,Yes,0.666667,0.78,Low,Yes,0,High,High,Public,Neutral,0.666667,No,'High School',Moderate,Female,0.142857,1
0.38038,0.333333,0.25,High,Medium,No,0.833333,0.14,Medium,Yes,0.166667,Medium,Medium,Private,Negative,0.5,No,'High School',Near,Female,0.119048,3
0.381381,0.357143,0.275,Medium,Medium,No,0.666667,0.02,Medium,Yes,0,Low,Medium,Public,Negative,0.333333,No,Postgraduate,Far,Female,0.071429,8
0.382382,0.142857,0.55,High,High,Yes,0.666667,0.12,Medium,Yes,0,Low,Medium,Private,Negative,0.333333,No,'High School',Far,Male,0.095238,3
0.383383,0.380952,0.4,Medium,High,No,0.5,0.74,High,Yes,0.166667,Medium,High,Public,Positive,0.666667,No,'High School',Near,Female,0.238095,8
0.384384,0.333333,0.95,Low,Medium,Yes,0.666667,0.42,Low,Yes,0.166667,Medium,Medium,Public,Positive,0.5,No,'High School',Near,Male,0.238095,9
0.385385,0.47619,0.125,Low,Medium,No,0.833333,0.12,High,Yes,0.166667,Medium,Medium,Public,Positive,0.833333,No,'High School',Moderate,Male,0.119048,6
0.386386,0.5,0.975,Medium,Low,Yes,0.666667,0.74,Low,Yes,0.166667,Medium,Medium,Private,Neutral,0.666667,No,'High School',Moderate,Female,0.285714,7
0.387387,0.714286,0.225,High,Low,Yes,0.5,0.2,Medium,Yes,0.166667,Low,Medium,Public,Neutral,0.5,No,Postgraduate,Near,Female,0.238095,6
0.388388,0.595238,0.775,High,Medium,Yes,0.5,0.58,Medium,Yes,0.166667,Low,Medium,Private,Neutral,0.833333,No,'High School',Near,Female,0.333333,8
0.389389,0.380952,0.35,Medium,Medium,Yes,0.666667,0.74,Medium,Yes,0.666667,Low,Low,Public,Positive,0.5,No,College,Near,Male,0.214286,7
0.39039,0.333333,0.15,Low,High,No,0.333333,0.6,Medium,No,0.166667,Low,Medium,Private,Neutral,0.166667,No,College,Near,Male,0.071429,10
0.391391,0.52381,0.85,Low,Medium,No,0.666667,1,Medium,No,0,Low,Medium,Public,Neutral,0.5,No,Postgraduate,Near,Male,0.261905,1
0.392392,0.261905,0.3,Medium,Low,Yes,0.333333,0.44,High,Yes,0.333333,Low,High,Private,Negative,0.333333,No,'High School',Moderate,Female,0.220989,3
0.393393,0.714286,0.65,High,High,Yes,0.333333,0.32,Medium,Yes,0.252798,Medium,Medium,Public,Positive,0.5,No,College,Moderate,Male,0.404762,3
0.394394,0.619048,0.575,High,Low,No,0.166667,0.2,Medium,Yes,0,High,Low,Public,Neutral,0.333333,No,College,Moderate,Female,0.238095,3
0.395395,0.380952,0.475,Medium,Low,Yes,0.333333,0.5,Low,Yes,0.166667,Medium,High,Public,Neutral,0.666667,No,'High School',Near,Male,0.166667,4
0.396396,0.214286,0.5,High,Medium,Yes,0.333333,0.86,High,Yes,0.666667,Medium,Medium,Public,Negative,0.5,No,College,Moderate,Female,0.214286,1
0.397397,0.642857,0.725,Medium,High,Yes,1,0.94,High,Yes,0.5,Medium,Low,Public,Negative,1,No,'High School',Near,Female,0.404762,2
0.398398,0.428571,0.1,Low,Medium,No,0.333333,0.98,Medium,Yes,0.166667,Medium,Medium,Public,Positive,0.5,No,College,Near,Male,0.142857,5
0.399399,0.619048,0.675,Medium,Medium,No,0.666667,0.54,Medium,Yes,0.166667,Low,High,Public,Neutral,0.666667,No,'High School',Moderate,Male,0.285714,6
0.4004,0.214286,0.9,High,High,No,0.333333,0.6,Medium,No,0,Medium,Medium,Public,Neutral,0.666667,No,'High School',Moderate,Female,0.214286,9
0.401401,0.357143,0.05,Medium,Medium,Yes,0.5,0.58,Low,Yes,0.333333,Medium,Medium,Public,Neutral,0.5,No,'High School',Near,Male,0.119048,2
0.402402,0.452381,0.15,High,High,No,0.5,0.46,Medium,Yes,0.166667,Medium,Medium,Public,Negative,0.666667,No,'High School',Near,Female,0.166667,9
0.403403,0.452381,0.725,Medium,Medium,Yes,0,0.16,Medium,Yes,0.166667,Medium,Medium,Public,Positive,0.5,No,'High School',Far,Female,0.214286,7
0.404404,0.380952,0.425,Low,High,Yes,0.166667,0.06,Medium,Yes,0.333333,High,Medium,Public,Neutral,0.5,No,College,Near,Male,0.666667,9
0.405405,0.547619,0.4,Low,High,No,0.333333,0.44,High,Yes,0.5,Medium,High,Public,Neutral,0.5,Yes,'High School',Moderate,Female,0.214286,4
0.406406,0.309524,0.125,High,Medium,No,0.166667,0.18,Low,Yes,0.166667,High,Medium,Public,Positive,0.666667,No,Postgraduate,Far,Male,0.119048,7
0.407407,0.428571,0.5,Medium,Medium,No,0.5,0.88,Medium,Yes,0,Medium,Low,Public,Neutral,0.5,No,College,Moderate,Female,0.190476,1
0.408408,0.47619,0.125,High,High,No,0.5,0.76,Low,Yes,0.333333,Low,Medium,Private,Neutral,0.166667,No,'High School',Near,Male,0.166667,8
0.409409,0.52381,0.475,Medium,Medium,No,0.166667,0.62,Medium,Yes,0.166667,Medium,Medium,Private,Neutral,0.5,No,'High School',Near,Female,0.214286,7
0.41041,0.547619,0.775,Medium,Medium,No,0.5,0.04,Low,Yes,0,High,High,Public,Neutral,0.666667,No,College,Near,Male,0.261905,7
0.411411,0.285714,0.25,High,High,No,0.333333,0.62,Medium,Yes,0.333333,Medium,Low,Public,Positive,0.333333,No,Postgraduate,Near,Male,0.190476,2
0.412412,0.238095,0.475,Medium,Medium,Yes,0.5,0.62,Medium,Yes,0.166667,High,Medium,Public,Neutral,0.333333,No,'High School',Moderate,Male,0.142857,10
0.413413,0.642857,0.495779,High,Low,Yes,0.333333,0.44,Medium,Yes,0.166667,Low,Medium,Public,Negative,0.333333,No,Postgraduate,Near,Female,0.357143,9
0.414414,0.5,0.675,Low,Medium,No,0.666667,0.503387,Low,Yes,0.166667,Low,Medium,Public,Neutral,0.166667,No,College,Far,Male,0.190476,8
0.415415,0.357143,0.85,Medium,Medium,No,0.833333,0.86,Low,Yes,0.166667,Low,Medium,Public,Negative,0.666667,No,Postgraduate,Near,Female,0.238095,1
0.416416,0.666667,0.425,High,Low,Yes,0.666667,0.76,Low,Yes,0,Medium,High,Public,Positive,0.666667,No,College,Moderate,Male,0.285714,1
0.417417,0.47619,0.775,High,Medium,No,0.833333,0.48,Medium,Yes,0.333333,Low,Low,Private,Negative,0.333333,No,'High School',Near,Female,0.261905,5
0.418418,0.619048,0.05,Medium,High,Yes,0.166667,0.26,Low,Yes,0.666667,High,Medium,Public,Negative,0.666667,No,'High School',Near,Female,0.214286,2
0.419419,0.452381,0.125,Medium,Low,No,0.333333,0.48,Low,Yes,0,Medium,Medium,Private,Positive,0.5,No,College,Moderate,Male,0.095238,1
0.42042,0.738095,0.2,Medium,Low,No,0.666667,0.94,High,Yes,0.166667,Low,Medium,Public,Positive,0.333333,No,'High School',Near,Male,0.238095,10
0.421421,0.714286,0.4,Medium,High,Yes,0.833333,0.82,Medium,Yes,0.166667,Low,Medium,Private,Neutral,0.666667,No,Postgraduate,Near,Male,0.333333,8
0.422422,0.428571,0.85,Low,Medium,No,0.666667,0.02,Medium,Yes,0.5,Medium,Low,Private,Positive,0.833333,No,Postgraduate,Near,Male,0.261905,4
0.423423,0.595238,0.35,Low,Low,No,0.166667,0.78,Low,Yes,0.5,High,High,Private,Negative,0.333333,No,'High School',Near,Male,0.190476,2
0.424424,0.547619,0.65,High,High,No,0.333333,0.18,Medium,Yes,0.166667,Low,Medium,Public,Positive,0.5,No,'High School',Moderate,Female,0.285714,5
0.425425,0.642857,0.7,High,Medium,No,0.666667,0.58,Medium,Yes,0,Medium,Medium,Public,Positive,0.5,No,'High School',Far,Male,0.309524,6
0.426426,0.309524,0.575,Medium,Medium,Yes,0.5,0.8,Medium,Yes,0,Low,Low,Public,Negative,0.5,No,College,Near,Female,0.166667,8
0.427427,0.547619,0.35,High,Medium,Yes,0.333333,0.56,Medium,Yes,0.5,Low,High,Public,Positive,0.5,No,College,Near,Female,0.285714,7
0.428428,0.595238,0.575,Low,Low,No,0.5,0.4,High,No,0.333333,Medium,High,Public,Negative,0.666667,Yes,'High School',Moderate,Male,0.166667,7
0.429429,0.190476,0.35,Medium,High,No,0.5,0.32,Low,Yes,0.166667,High,High,Private,Neutral,0.5,No,'High School',Far,Female,0.095238,1
0.43043,0.285714,0.075,High,Medium,Yes,0.166667,0.3,Medium,Yes,0.333333,High,Medium,Private,Neutral,0.333333,No,'High School',Far,Male,0.095238,3
0.431431,0.166667,1,High,Medium,Yes,0.666667,0.84,Medium,Yes,0.166667,Medium,High,Public,Neutral,0.5,No,Postgraduate,Moderate,Female,0.285714,3
0.432432,0.404762,0.125,Medium,High,Yes,0.333333,0.82,Medium,No,0.833333,Low,Medium,Private,Neutral,0.5,No,College,Near,Male,0.190476,7
0.433433,0.547619,0.075,Medium,Low,Yes,0.5,0.82,Low,Yes,0.666667,Low,Medium,Private,Positive,0.666667,No,'High School',Near,Female,0.214286,2
0.434434,0.666667,0.875,Medium,Low,No,0.833333,0.28,Medium,Yes,0.166667,Medium,High,Public,Positive,0.5,No,'High School',Near,Female,0.333333,10
0.435435,0.452381,0.3,High,Low,Yes,0.5,0.8,Low,Yes,0,Low,High,Public,Negative,0.5,No,Postgraduate,Near,Female,0.190476,?
0.436436,0.690476,0.65,Medium,Low,Yes,0.666667,0.04,Medium,Yes,0.333333,Medium,Medium,Public,Negative,0.333333,Yes,College,Moderate,Female,0.238095,9
0.437437,0.455896,0.325,High,Medium,No,0.166667,0.2,Medium,Yes,0.166667,Low,Medium,Public,Negative,0.666667,No,'High School',Moderate,Male,0.095238,1
0.438438,0.214286,0.4,Low,Medium,Yes,0.666667,0.52,Medium,Yes,0.333333,High,High,Private,Positive,0.5,Yes,Postgraduate,Moderate,Male,0.142857,2
0.439439,0.452381,0.25,Medium,Medium,No,0.666667,0.4,Medium,Yes,0,Low,Medium,Public,Neutral,0.833333,No,Postgraduate,Near,Female,0.166667,6
0.44044,0.5,0.35,Medium,Low,Yes,0.333333,0.12,Low,Yes,0.666667,Medium,High,Public,Negative,0.5,No,Postgraduate,Moderate,Male,0.190476,2
0.441441,0.452381,0.4,Medium,Low,No,0.5,0.04,Medium,Yes,0.333333,Low,High,Private,Neutral,0.5,No,'High School',Near,Female,0.142857,2
0.442442,0.166667,0.725,Medium,High,Yes,0.5,0.62,Low,Yes,0.666667,Low,Medium,Public,Neutral,0.5,No,College,Near,Male,0.214286,5
0.443443,0.428571,0.5,High,Medium,Yes,0.5,0.32,Low,Yes,0.666667,Medium,Medium,Public,Negative,0.666667,No,College,Near,Female,0.261905,7
0.444444,0.261905,0.95,High,Medium,Yes,0.666667,0.02,Medium,Yes,0,Medium,Low,Public,Positive,0.833333,No,Postgraduate,Moderate,Male,0.238095,4
0.445445,0.547619,0.05,Medium,Medium,No,0.333333,0.44,High,Yes,0.333333,Low,Low,Public,Neutral,0.666667,No,'High School',Near,Male,0.142857,6
0.446446,0.5,0.5,High,Medium,Yes,0.5,0.3,Medium,Yes,0.333333,High,Medium,Private,Neutral,0.333333,No,'High School',Moderate,Female,0.238095,3
0.447447,0.309524,0.575,Low,Low,Yes,0.833333,0.503387,Medium,Yes,0.166667,Medium,Low,Public,Positive,0.5,No,'High School',Near,Male,0.142857,4
0.448448,0.380952,0.925,Medium,High,No,0.833333,0.92,High,Yes,0,High,Medium,Public,Positive,0.166667,No,Postgraduate,Near,Male,0.309524,4
0.449449,0.309524,0.05,High,High,Yes,0.666667,0.3,Low,Yes,0.5,Low,Medium,Public,Negative,0.333333,No,'High School',Far,Male,0.071429,4
0.45045,0.452381,0.575,Low,Medium,No,0.5,1,Medium,Yes,0.666667,Low,Medium,Public,Negative,0.5,No,College,Near,Male,0.238095,1
0.451451,0.595238,0.85,High,Medium,Yes,1,0.08,Low,Yes,0.333333,High,Medium,Public,Neutral,0.833333,No,'High School',Near,Male,0.357143,4
0.452452,0.309524,0.25,High,Medium,Yes,0.833333,0.08,Medium,No,0.5,Medium,Medium,Public,Positive,0.166667,No,College,Near,Male,0.142857,4
0.453453,0.52381,0.875,Medium,Medium,Yes,0.5,0.72,Medium,Yes,0.5,Low,Medium,Public,Positive,0.666667,Yes,Postgraduate,Far,Male,0.333333,6
0.454454,0.380952,0.025,Medium,Medium,Yes,0.5,0.503387,High,Yes,0.833333,Medium,Medium,Public,Neutral,0.5,No,'High School',Near,Male,0.166667,9
0.455455,0.333333,0.725,Medium,Medium,Yes,0.333333,0.42,Medium,Yes,0.166667,Medium,High,Public,Positive,0.666667,No,'High School',Near,Female,0.238095,10
0.456456,0.455896,0.925,High,Low,Yes,0.666667,0.28,Medium,Yes,0.333333,Low,High,Public,Positive,0.5,No,'High School',Near,Male,0.309524,6
0.457457,0.309524,0.65,Medium,Low,Yes,0.666667,0.8,Medium,No,0.5,Medium,Medium,Public,Negative,0.5,Yes,Postgraduate,Near,Male,0.166667,6
0.458458,0.380952,0.45,Medium,Medium,No,0.666667,0.96,Low,Yes,0.333333,Medium,Medium,Private,Positive,0.333333,No,'High School',Near,Male,0.190476,7
0.459459,0.285714,0.05,Low,High,No,0.5,0.98,Medium,Yes,0.666667,Medium,Low,Public,Positive,0.166667,No,Postgraduate,Moderate,Female,0.119048,7
0.46046,0.738095,0.925,Medium,High,No,0.166667,0.64,Medium,Yes,0.166667,Medium,Medium,Public,Neutral,0.5,No,'High School',Moderate,Male,0.380952,1
0.461461,0.452381,0.475,High,Low,Yes,0.5,0.503387,Low,No,0.333333,Medium,High,Private,Neutral,0.666667,Yes,'High School',Near,Female,0.190476,8
0.462462,0.357143,0.025,Medium,Low,No,0.666667,0.82,High,Yes,0.333333,Medium,High,Public,Neutral,0.5,No,College,Moderate,Male,0.119048,1
0.463463,0.47619,0.7,High,Medium,Yes,0.333333,0.8,High,Yes,0.333333,High,Medium,Private,Positive,0.666667,No,'High School',Moderate,Male,0.333333,9
0.464464,0.428571,0.475,Medium,High,No,0.5,1,Low,Yes,0.166667,High,High,Public,Positive,0.333333,No,College,Far,Female,0.261905,4
0.465465,0.428571,0.125,Medium,High,Yes,0.833333,0.82,Medium,Yes,0.166667,Medium,High,Public,Positive,0.666667,No,College,Near,Male,0.214286,9
0.466466,0.547619,0.225,Low,High,No,0.166667,0.66,Low,Yes,0.5,Low,Medium,Private,Neutral,0.5,No,'High School',Near,Male,0.190476,8
0.467467,0.571429,0.075,High,Medium,No,0.5,0.38,Medium,Yes,0,Low,High,Private,Negative,0.833333,No,'High School',Moderate,Female,0.220989,9
0.468468,0.380952,0.575,Low,Medium,No,0.833333,0.6,Medium,Yes,0.666667,Medium,High,Public,Negative,0.333333,No,College,Near,Female,0.214286,6
0.469469,0.380952,0.625,Medium,Low,No,0.5,0.88,High,Yes,0.666667,Low,Medium,Public,Positive,0.505735,No,College,Near,Female,0.261905,9
0.47047,0.404762,0.5,Medium,Low,Yes,0.333333,0.3,Medium,Yes,0.333333,Low,High,Public,Negative,0.333333,No,College,Near,Female,0.166667,4
0.471471,0.119048,0.825,Medium,Medium,No,0.5,0.04,High,Yes,0,Medium,Medium,Public,Neutral,0.333333,No,College,Near,Female,0.142857,3
0.472472,0.238095,0.85,Medium,Low,Yes,0.666667,0.32,High,No,0.166667,High,Low,Public,Neutral,0.666667,No,'High School',Near,Female,0.166667,3
0.473473,0.642857,0.625,Medium,High,Yes,0.5,0.96,Medium,Yes,0.333333,Low,High,Private,Positive,0.166667,Yes,'High School',Near,Male,0.333333,8
0.474474,0.690476,0.025,Low,High,Yes,0.666667,0.8,Medium,Yes,0.333333,Low,Medium,Public,Negative,0.333333,No,'High School',Moderate,Female,0.190476,2
0.475475,0.428571,0.7,Medium,Low,No,0.5,0.18,Medium,Yes,0.333333,Low,Medium,Public,Neutral,0.5,No,College,Near,Female,0.190476,6
0.476476,0.52381,0.425,High,High,Yes,0.5,0.02,Medium,Yes,0.166667,Low,Low,Private,Positive,0.5,No,College,Moderate,Male,0.214286,9
0.477477,0.5,0.575,Medium,Medium,Yes,0.666667,0.66,High,Yes,0.166667,High,Medium,Private,Negative,0.5,Yes,Postgraduate,Moderate,Male,0.261905,9
0.478478,0.880952,0.65,Low,High,Yes,0.5,0.58,Low,Yes,0.5,Low,Medium,Public,Negative,0.5,No,'High School',Near,Male,0.357143,8
0.479479,0.619048,0.35,Medium,High,No,0.333333,0.08,Medium,Yes,0.5,Medium,Medium,Public,Neutral,0.5,No,College,Near,Female,0.261905,8
0.48048,0.428571,0.925,Medium,Low,No,0.666667,0.96,Medium,Yes,0.166667,Low,Medium,Private,Neutral,0.666667,Yes,'High School',Near,Male,0.238095,1
0.481481,0.309524,0.125,Low,Medium,Yes,0.5,0.62,Medium,Yes,0.166667,Low,Medium,Public,Positive,0.5,No,'High School',Moderate,Female,0.071429,7
0.482482,0.214286,0.675,Medium,Low,Yes,0.333333,0.66,Medium,No,0,Low,Medium,Public,Positive,0.666667,No,'High School',Near,Male,0.119048,1
0.483483,0.47619,0,Medium,High,Yes,0.666667,0.86,Low,Yes,0,Low,Medium,Public,Positive,0.333333,No,'High School',Near,Female,0.119048,9
0.484484,0.333333,0.925,Low,Medium,Yes,0.833333,0.34,Medium,Yes,0.166667,Low,High,Public,Neutral,0.333333,No,College,Near,Male,0.238095,3
0.485485,0.238095,0.125,Medium,High,No,0.5,0.56,Medium,Yes,0.333333,Low,Medium,Public,Neutral,0.5,No,Postgraduate,Near,Male,0.119048,1
0.486486,0.357143,0.1,High,Medium,Yes,0.5,0.58,Medium,Yes,0.5,Medium,Medium,Private,Positive,0.666667,Yes,Postgraduate,Near,Female,0.190476,8
0.487487,0.309524,0.325,High,Medium,Yes,0.166667,0.96,Medium,Yes,0.333333,Low,Medium,Public,Negative,0.666667,No,'High School',Moderate,Female,0.166667,7
